feature,importance
TP4_MeanHU,0.696603015479709
TP4_MeanSUV,0.11210274134767613
TP3_MeanHU,0.07620384738220877
TP2_MeanHU,0.04603435017651574
TP3_MeanSUV,0.03575884378925094
TP2_MeanSUV,0.03329720182463946
