sample_id,feature_name,feature_value,shap_value
76,LoeweFIC90_cholesterol_Constant,0.702125724,0.040723475965244775
77,LoeweFIC90_cholesterol_Constant,0.702125724,0.160361058417668
78,LoeweFIC90_cholesterol_Constant,0.702125724,0.4146860616983306
79,LoeweFIC90_cholesterol_Constant,0.702125724,0.11927167954466947
80,LoeweFIC90_cholesterol_Constant,0.702125724,0.08563166814175587
81,LoeweFIC90_cholesterol_Constant,0.702125724,0.08987484501676747
82,LoeweFIC90_cholesterol_Constant,0.702125724,0.05907629814855813
83,LoeweFIC90_cholesterol_Constant,0.702125724,-0.06547090654126184
84,LoeweFIC90_cholesterol_Constant,0.702125724,0.021554802912870492
85,LoeweFIC90_cholesterol_Constant,0.702125724,-0.003504680712672853
86,LoeweFIC90_cholesterol_Constant,0.333298183,-0.08788917983006822
87,LoeweFIC90_cholesterol_Constant,0.333298183,0.05102020831516934
88,LoeweFIC90_cholesterol_Constant,0.333298183,0.021834193950033866
89,LoeweFIC90_cholesterol_Constant,0.333298183,-0.282557595262881
90,LoeweFIC90_cholesterol_Constant,0.333298183,-0.052328581828380696
91,LoeweFIC90_cholesterol_Constant,0.333298183,-0.009415919301434593
92,LoeweFIC90_cholesterol_Constant,0.333298183,-0.06971855963186119
93,LoeweFIC90_cholesterol_Constant,0.333298183,-0.14856153225825156
94,LoeweFIC90_cholesterol_Constant,0.333298183,0.01111345184603689
95,LoeweFIC90_cholesterol_Constant,0.333298183,-0.16498265476941654
96,LoeweFIC90_cholesterol_Constant,0.333298183,-0.08679826122662057
97,LoeweFIC90_cholesterol_Constant,0.333298183,-0.28655248688902885
98,LoeweFIC90_cholesterol_Constant,0.333298183,0.02739590961699486
99,LoeweFIC90_cholesterol_Constant,0.333298183,0.007447354137301202
100,LoeweFIC90_cholesterol_Constant,0.333298183,0.0036889155607654706
101,LoeweFIC90_cholesterol_Constant,0.047712998,-0.09438734687810012
102,LoeweFIC90_cholesterol_Constant,0.047712998,-0.08146704940079258
103,LoeweFIC90_cholesterol_Constant,0.047712998,-0.1242536403576393
104,LoeweFIC90_cholesterol_Constant,0.047712998,0.03052639335484286
105,LoeweFIC90_cholesterol_Constant,0.047712998,-0.02193665771537727
106,LoeweFIC90_cholesterol_Constant,0.047712998,0.06402884801664682
107,LoeweFIC90_cholesterol_Constant,0.047712998,-0.0278872037513365
108,LoeweFIC90_cholesterol_Constant,0.047712998,-0.0032638402160911797
109,LoeweFIC90_cholesterol_Constant,0.047712998,0.022065988676070052
110,LoeweFIC90_cholesterol_Constant,0.047712998,0.0122236448288636
111,LoeweFIC90_cholesterol_Constant,0.047712998,-0.06428095178758363
112,LoeweFIC90_cholesterol_Constant,0.047712998,-0.039157027124120204
113,LoeweFIC90_cholesterol_Constant,0.047712998,0.01720551327926938
114,LoeweFIC90_cholesterol_Constant,0.047712998,0.16122257840182516
115,LoeweFIC90_cholesterol_Constant,0.047712998,-0.007461125815857461
116,LoeweFIC90_cholesterol_Constant,0.047712998,-0.12167739166498137
117,LoeweFIC90_cholesterol_Constant,0.047712998,0.052313357712772846
118,LoeweFIC90_cholesterol_Constant,0.047712998,0.07176206918658579
119,LoeweFIC90_cholesterol_Constant,0.047712998,-0.04660323814616861
120,LoeweFIC90_cholesterol_Constant,0.047712998,0.02122373833718448
121,LoeweFIC90_cholesterol_Constant,0.047712998,0.029128968453472567
122,LoeweFIC90_cholesterol_Constant,0.047712998,-0.027956999282333896
123,LoeweFIC90_cholesterol_Constant,0.047712998,0.008091363442535502
124,LoeweFIC90_cholesterol_Constant,0.047712998,-0.04139452640104584
125,LoeweFIC90_cholesterol_Constant,-0.532283179,-0.06132768651237741
126,LoeweFIC90_cholesterol_Constant,-0.532283179,-0.08598961673302473
127,LoeweFIC90_cholesterol_Constant,-0.532283179,-0.015795572626473076
128,LoeweFIC90_cholesterol_Constant,-0.532283179,-0.07076964656626983
129,LoeweFIC90_cholesterol_Constant,-0.532283179,-0.04663447457901914
130,LoeweFIC90_cholesterol_Constant,-0.532283179,-0.05446456671234212
131,LoeweFIC90_cholesterol_Constant,-0.532283179,-0.1663117279179459
132,LoeweFIC90_cholesterol_Constant,-0.532283179,-0.06430363428361102
133,LoeweFIC90_cholesterol_Constant,-0.532283179,-0.0410568378277077
134,LoeweFIC90_cholesterol_Constant,-0.532283179,-0.010011830533070906
135,LoeweFIC90_cholesterol_Constant,-0.532283179,-0.13233619925227386
136,LoeweFIC90_cholesterol_Constant,-0.532283179,-0.04072837307291311
137,LoeweFIC90_cholesterol_Constant,-0.532283179,-0.05645199333762902
138,LoeweFIC90_cholesterol_Constant,-0.532283179,-0.053132874779712146
139,LoeweFIC90_cholesterol_Constant,-0.532283179,-0.11805651353599388
140,LoeweFIC90_cholesterol_Constant,-0.532283179,-0.0068238089289536724
141,LoeweFIC90_cholesterol_Constant,-0.532283179,-0.05705212353444339
142,LoeweFIC90_cholesterol_Constant,-0.532283179,-0.09749594865620252
143,LoeweFIC90_cholesterol_Constant,-0.532283179,-0.08221469210768284
144,LoeweFIC90_cholesterol_Constant,-0.532283179,-0.16536495015617858
145,LoeweFIC90_cholesterol_Constant,-0.60696751,0.03431886873112775
146,LoeweFIC90_cholesterol_Constant,-0.60696751,-0.05658444039876107
147,LoeweFIC90_cholesterol_Constant,-0.60696751,-0.07854460619546211
148,LoeweFIC90_cholesterol_Constant,-0.60696751,-0.057235363054139184
149,LoeweFIC90_cholesterol_Constant,-0.60696751,-0.032754967298886724
150,LoeweFIC90_cholesterol_Constant,-0.60696751,-0.11992196011235265
151,LoeweFIC90_cholesterol_Constant,-0.60696751,0.05810983912590036
152,LoeweFIC90_cholesterol_Constant,-0.60696751,-0.05521011913065484
153,LoeweFIC90_cholesterol_Constant,-0.60696751,-0.1765126852129409
154,LoeweFIC90_cholesterol_Constant,-0.60696751,-0.13310200320696042
155,LoeweFIC90_cholesterol_Constant,-0.60696751,-0.32079785385005527
156,LoeweFIC90_cholesterol_Constant,-0.60696751,-0.04390721688120556
157,LoeweFIC90_cholesterol_Constant,-0.60696751,0.04856909320020305
158,LoeweFIC90_cholesterol_Constant,-0.60696751,-0.043291056869231105
159,LoeweFIC90_cholesterol_Constant,-0.60696751,-0.07347171909730786
160,LoeweFIC90_cholesterol_Constant,-0.60696751,-0.1638863444213343
161,LoeweFIC90_cholesterol_Constant,-0.60696751,-0.3070456350704595
162,LoeweFIC90_cholesterol_Constant,-0.60696751,-0.0521869600711313
163,LoeweFIC90_cholesterol_Constant,-0.60696751,-0.03206836678385641
164,LoeweFIC90_cholesterol_Constant,-0.60696751,-0.08112090904631958
165,LoeweFIC90_cholesterol_Constant,-0.60696751,-0.09035091402879757
166,LoeweFIC90_cholesterol_Constant,0.05678938,-0.10704025393833388
167,LoeweFIC90_cholesterol_Constant,0.05678938,0.04482832111257515
168,LoeweFIC90_cholesterol_Constant,0.05678938,0.0032401064942284446
169,LoeweFIC90_cholesterol_Constant,0.05678938,0.03275683181508924
170,LoeweFIC90_cholesterol_Constant,0.05678938,0.05423654624074304
171,LoeweFIC90_cholesterol_Constant,0.05678938,-0.06412074391506012
172,LoeweFIC90_cholesterol_Constant,0.05678938,0.002826676817878673
173,LoeweFIC90_cholesterol_Constant,0.05678938,0.16467620971051636
174,LoeweFIC90_cholesterol_Constant,0.05678938,0.0161879955477624
175,LoeweFIC90_cholesterol_Constant,0.05678938,-0.014974509102078495
176,LoeweFIC90_cholesterol_Constant,0.05678938,-0.0726120021673019
177,LoeweFIC90_cholesterol_Constant,0.05678938,-0.007266783818248197
178,LoeweFIC90_cholesterol_Constant,0.05678938,-0.15433350928013032
179,LoeweFIC90_cholesterol_Constant,0.05678938,-0.029138042323498318
180,LoeweFIC90_cholesterol_Constant,0.05678938,-0.003980906075923239
181,LoeweFIC90_cholesterol_Constant,0.05678938,-0.12894056907643675
182,LoeweFIC90_cholesterol_Constant,0.05678938,0.22210117335670604
183,LoeweFIC90_cholesterol_Constant,0.05678938,0.05300681048218649
184,LoeweFIC90_cholesterol_Constant,0.05678938,0.00477504330063982
185,LoeweFIC90_cholesterol_Constant,0.05678938,-0.00628486932272956
186,LoeweFIC90_cholesterol_Constant,0.05678938,-0.11580037551761736
187,LoeweFIC90_cholesterol_Constant,0.05678938,-0.12587163272196658
188,LoeweFIC90_cholesterol_Constant,0.05678938,-0.0054639310223620445
189,LoeweFIC90_cholesterol_Constant,0.05678938,-0.18597863854641156
190,LoeweFIC90_cholesterol_Constant,-0.759756292,-0.21931726614792388
191,LoeweFIC90_cholesterol_Constant,-0.759756292,-0.07381688247265784
192,LoeweFIC90_cholesterol_Constant,-0.759756292,-0.060707454976248645
193,LoeweFIC90_cholesterol_Constant,-0.759756292,-0.010967013322226864
194,LoeweFIC90_cholesterol_Constant,-0.759756292,-0.058438583387860524
195,LoeweFIC90_cholesterol_Constant,-0.759756292,-0.03738433249751047
196,LoeweFIC90_cholesterol_Constant,-0.759756292,-0.05896026694828953
197,LoeweFIC90_cholesterol_Constant,-0.759756292,0.04573260371557183
198,LoeweFIC90_cholesterol_Constant,-0.759756292,-0.041765805791985584
199,LoeweFIC90_cholesterol_Constant,-0.759756292,-0.047457306285653936
200,LoeweFIC90_cholesterol_Constant,-0.759756292,-0.08115430816934481
201,LoeweFIC90_cholesterol_Constant,-0.759756292,0.11250882371757699
202,LoeweFIC90_cholesterol_Constant,-0.759756292,-0.3404704385273068
203,LoeweFIC90_cholesterol_Constant,-0.759756292,-0.06078235618063284
204,LoeweFIC90_cholesterol_Constant,-0.759756292,-0.15131502536080674
205,LoeweFIC90_cholesterol_Constant,-0.759756292,0.0543229496245814
206,LoeweFIC90_cholesterol_Constant,-0.759756292,-0.03992439552380345
207,LoeweFIC90_cholesterol_Constant,-0.759756292,-0.06148119489315115
208,LoeweFIC90_cholesterol_Constant,-0.759756292,-0.0913474088461719
209,LoeweFIC90_cholesterol_Constant,-0.759756292,-0.14466465183556834
210,LoeweFIC90_cholesterol_Constant,-0.759756292,-0.14284552864415268
211,LoeweFIC90_cholesterol_Constant,-0.759756292,-0.037725452709476026
