sample_id,feature_name,feature_value,shap_value
0,LoeweFIC90_cholesterol_Constant,0.088213263,0.05919207534116331
1,LoeweFIC90_cholesterol_Constant,0.088213263,0.04822328320934066
2,LoeweFIC90_cholesterol_Constant,0.088213263,-0.05466501904992594
3,LoeweFIC90_cholesterol_Constant,0.088213263,-0.09153045754019992
4,LoeweFIC90_cholesterol_Constant,0.088213263,0.006516450757599703
5,LoeweFIC90_cholesterol_Constant,0.088213263,-0.011538000725915135
6,LoeweFIC90_cholesterol_Constant,0.088213263,-0.35376388739847403
7,LoeweFIC90_cholesterol_Constant,0.088213263,-0.04012338251875753
8,LoeweFIC90_cholesterol_Constant,0.088213263,0.07623935605465801
9,LoeweFIC90_cholesterol_Constant,0.088213263,0.011277601848436911
10,LoeweFIC90_cholesterol_Constant,0.088213263,-0.36160377106152936
11,LoeweFIC90_cholesterol_Constant,0.088213263,0.060756288016383345
12,LoeweFIC90_cholesterol_Constant,0.088213263,-0.023499834174172892
13,LoeweFIC90_cholesterol_Constant,0.088213263,-0.38472715060307255
14,LoeweFIC90_cholesterol_Constant,0.088213263,-0.39787313162929394
15,LoeweFIC90_cholesterol_Constant,0.088213263,-0.34590093035683406
16,LoeweFIC90_cholesterol_Constant,0.088213263,0.09896352388456338
17,LoeweFIC90_cholesterol_Constant,0.088213263,-0.0894580142357929
18,LoeweFIC90_cholesterol_Constant,0.088213263,-0.049679439263754316
19,LoeweFIC90_cholesterol_Constant,0.088213263,-0.5014631925633842
20,LoeweFIC90_cholesterol_Constant,0.745563565,-0.5030060583639044
21,LoeweFIC90_cholesterol_Constant,0.745563565,-0.1387991921334549
22,LoeweFIC90_cholesterol_Constant,0.745563565,0.1519999709948924
23,LoeweFIC90_cholesterol_Constant,0.745563565,-0.22736025675559068
24,LoeweFIC90_cholesterol_Constant,0.745563565,-0.06281980081718774
25,LoeweFIC90_cholesterol_Constant,0.745563565,0.025831102492420436
26,LoeweFIC90_cholesterol_Constant,0.745563565,-0.05431821310399288
27,LoeweFIC90_cholesterol_Constant,0.745563565,-0.02951255019078799
28,LoeweFIC90_cholesterol_Constant,0.745563565,-0.5163677585026535
29,LoeweFIC90_cholesterol_Constant,0.745563565,0.02999455743146559
30,LoeweFIC90_cholesterol_Constant,0.745563565,-0.40993329352738966
31,LoeweFIC90_cholesterol_Constant,0.745563565,-0.48295303170315595
32,LoeweFIC90_cholesterol_Constant,0.745563565,-0.5296466387698974
33,LoeweFIC90_cholesterol_Constant,0.745563565,0.026699044744977595
34,LoeweFIC90_cholesterol_Constant,0.745563565,-0.19181337546876617
35,LoeweFIC90_cholesterol_Constant,0.745563565,-0.044783598723452486
36,LoeweFIC90_cholesterol_Constant,0.745563565,-0.5346108240568823
37,LoeweFIC90_cholesterol_Constant,0.745563565,-0.036755606325083734
38,LoeweFIC90_cholesterol_Constant,0.745563565,-0.01673013853510777
39,LoeweFIC90_cholesterol_Constant,0.745563565,-0.08128744364727246
40,LoeweFIC90_cholesterol_Constant,0.745563565,-0.08848666802350327
41,LoeweFIC90_cholesterol_Constant,0.745563565,-0.44641599384893194
42,LoeweFIC90_cholesterol_Constant,0.465402374,0.049188688260641655
43,LoeweFIC90_cholesterol_Constant,0.465402374,0.057457601510042755
44,LoeweFIC90_cholesterol_Constant,0.465402374,0.016208026872181206
45,LoeweFIC90_cholesterol_Constant,0.465402374,0.021661771688972622
46,LoeweFIC90_cholesterol_Constant,0.465402374,-0.2265404588515659
47,LoeweFIC90_cholesterol_Constant,0.465402374,-0.20111667583160736
48,LoeweFIC90_cholesterol_Constant,0.465402374,-0.37558456290008124
49,LoeweFIC90_cholesterol_Constant,0.465402374,-0.5528593212608881
50,LoeweFIC90_cholesterol_Constant,0.465402374,0.021281815293488625
51,LoeweFIC90_cholesterol_Constant,0.465402374,0.039854087352768554
52,LoeweFIC90_cholesterol_Constant,0.465402374,-0.00560833887090035
53,LoeweFIC90_cholesterol_Constant,0.465402374,-0.05799127612584227
54,LoeweFIC90_cholesterol_Constant,0.465402374,-0.039870729323602874
55,LoeweFIC90_cholesterol_Constant,0.465402374,-0.1861768691735127
56,LoeweFIC90_cholesterol_Constant,0.465402374,-0.22978855042945412
57,LoeweFIC90_cholesterol_Constant,0.465402374,-0.25610406534178387
58,LoeweFIC90_cholesterol_Constant,0.465402374,-0.24863920534913703
59,LoeweFIC90_cholesterol_Constant,0.465402374,-0.44272647846640045
60,LoeweFIC90_cholesterol_Constant,0.465402374,-0.04912775261767442
61,LoeweFIC90_cholesterol_Constant,0.465402374,-0.2976598255345405
62,LoeweFIC90_cholesterol_Constant,0.465402374,-0.042873855246055234
63,LoeweFIC90_cholesterol_Constant,0.702125724,-0.06899799027180646
64,LoeweFIC90_cholesterol_Constant,0.702125724,-0.2667116816409724
65,LoeweFIC90_cholesterol_Constant,0.702125724,-0.08028084018251011
66,LoeweFIC90_cholesterol_Constant,0.702125724,-0.16999192472590313
67,LoeweFIC90_cholesterol_Constant,0.702125724,-0.05769416839995437
68,LoeweFIC90_cholesterol_Constant,0.702125724,0.17700846961343056
69,LoeweFIC90_cholesterol_Constant,0.702125724,-0.168173854759485
70,LoeweFIC90_cholesterol_Constant,0.702125724,-0.052462390393550676
71,LoeweFIC90_cholesterol_Constant,0.702125724,-0.050854699338131526
72,LoeweFIC90_cholesterol_Constant,0.702125724,-0.018950542138520987
73,LoeweFIC90_cholesterol_Constant,0.702125724,-0.1274395435917854
74,LoeweFIC90_cholesterol_Constant,0.702125724,0.12270048775437715
75,LoeweFIC90_cholesterol_Constant,0.702125724,0.06826793061304982
76,LoeweFIC90_cholesterol_Constant,0.702125724,0.04373617085550402
77,LoeweFIC90_cholesterol_Constant,0.702125724,-0.03751533774491961
78,LoeweFIC90_cholesterol_Constant,0.702125724,-0.09545570955151496
79,LoeweFIC90_cholesterol_Constant,0.702125724,-0.12964781437921863
80,LoeweFIC90_cholesterol_Constant,0.702125724,-0.07228011888992295
81,LoeweFIC90_cholesterol_Constant,0.702125724,-0.09662087649831343
82,LoeweFIC90_cholesterol_Constant,0.702125724,-0.05435107865838885
83,LoeweFIC90_cholesterol_Constant,0.702125724,-0.2412258253496706
84,LoeweFIC90_cholesterol_Constant,0.702125724,-0.2195374606901755
85,LoeweFIC90_cholesterol_Constant,0.702125724,-0.12750380444468862
86,LoeweFIC90_cholesterol_Constant,0.333298183,0.014813330602247451
87,LoeweFIC90_cholesterol_Constant,0.333298183,-0.23852944205846266
88,LoeweFIC90_cholesterol_Constant,0.333298183,-0.056364221925679296
89,LoeweFIC90_cholesterol_Constant,0.333298183,-0.43616469605645125
90,LoeweFIC90_cholesterol_Constant,0.333298183,0.010066055447319259
91,LoeweFIC90_cholesterol_Constant,0.333298183,-0.5020152785442572
92,LoeweFIC90_cholesterol_Constant,0.333298183,0.09857966844571565
93,LoeweFIC90_cholesterol_Constant,0.333298183,-0.2230273472983926
94,LoeweFIC90_cholesterol_Constant,0.333298183,0.01458246784783023
95,LoeweFIC90_cholesterol_Constant,0.333298183,-0.2502434169626205
96,LoeweFIC90_cholesterol_Constant,0.333298183,0.04370376239279057
97,LoeweFIC90_cholesterol_Constant,0.333298183,-0.38982920797641896
98,LoeweFIC90_cholesterol_Constant,0.333298183,0.06749712396209466
99,LoeweFIC90_cholesterol_Constant,0.333298183,0.007762775071209709
100,LoeweFIC90_cholesterol_Constant,0.333298183,0.0919119063070085
101,LoeweFIC90_cholesterol_Constant,0.047712998,0.16112537890971285
102,LoeweFIC90_cholesterol_Constant,0.047712998,0.10592333893885116
103,LoeweFIC90_cholesterol_Constant,0.047712998,0.15639024148629196
104,LoeweFIC90_cholesterol_Constant,0.047712998,0.45473036048253856
105,LoeweFIC90_cholesterol_Constant,0.047712998,0.1860961536102179
106,LoeweFIC90_cholesterol_Constant,0.047712998,0.7809433518901664
107,LoeweFIC90_cholesterol_Constant,0.047712998,0.18927861116382638
