sample_id,feature_name,feature_value,shap_value
0,LoeweFIC90_cholesterol_Constant,0.088213263,-0.0020848573307103357
1,LoeweFIC90_cholesterol_Constant,0.088213263,0.0054359599642054435
2,LoeweFIC90_cholesterol_Constant,0.088213263,-0.0014453525732556643
3,LoeweFIC90_cholesterol_Constant,0.088213263,-0.0015522971849544728
4,LoeweFIC90_cholesterol_Constant,0.088213263,-0.0018585033874006418
5,LoeweFIC90_cholesterol_Constant,0.088213263,0.0060879306938618
6,LoeweFIC90_cholesterol_Constant,0.088213263,-0.0015969226416038922
7,LoeweFIC90_cholesterol_Constant,0.088213263,-0.0014038551589493663
8,LoeweFIC90_cholesterol_Constant,0.088213263,-0.00044723225279484657
9,LoeweFIC90_cholesterol_Constant,0.088213263,-0.0040823660561000565
10,LoeweFIC90_cholesterol_Constant,0.088213263,0.0006692591500345814
11,LoeweFIC90_cholesterol_Constant,0.088213263,-0.0019526430233706327
12,LoeweFIC90_cholesterol_Constant,0.088213263,-0.002629840374233908
13,LoeweFIC90_cholesterol_Constant,0.088213263,-0.016921481380537142
14,LoeweFIC90_cholesterol_Constant,0.088213263,-0.003372889468315826
15,LoeweFIC90_cholesterol_Constant,0.088213263,-0.001018583324191572
16,LoeweFIC90_cholesterol_Constant,0.088213263,-0.0005181983178620689
17,LoeweFIC90_cholesterol_Constant,0.088213263,-0.0074472463450075245
18,LoeweFIC90_cholesterol_Constant,0.088213263,-0.0017099911331063947
19,LoeweFIC90_cholesterol_Constant,0.088213263,-0.011895162278871227
20,LoeweFIC90_cholesterol_Constant,0.745563565,-0.0038676459848569975
21,LoeweFIC90_cholesterol_Constant,0.745563565,-0.009036085644474385
22,LoeweFIC90_cholesterol_Constant,0.745563565,-0.008562154170764317
23,LoeweFIC90_cholesterol_Constant,0.745563565,-0.0077524902808887635
24,LoeweFIC90_cholesterol_Constant,0.745563565,-0.009926562489974236
25,LoeweFIC90_cholesterol_Constant,0.745563565,0.0020535450811411575
26,LoeweFIC90_cholesterol_Constant,0.745563565,-0.011134654870599376
27,LoeweFIC90_cholesterol_Constant,0.745563565,-0.0032705816164621446
28,LoeweFIC90_cholesterol_Constant,0.745563565,-0.0031234256185785946
29,LoeweFIC90_cholesterol_Constant,0.745563565,-0.017076980020429264
30,LoeweFIC90_cholesterol_Constant,0.745563565,-0.013990837304089157
31,LoeweFIC90_cholesterol_Constant,0.745563565,-0.0010068973402024809
32,LoeweFIC90_cholesterol_Constant,0.745563565,-0.006194267591577273
33,LoeweFIC90_cholesterol_Constant,0.745563565,-0.007971979111956778
34,LoeweFIC90_cholesterol_Constant,0.745563565,-0.0008906769433088849
35,LoeweFIC90_cholesterol_Constant,0.745563565,-0.007053770995617381
36,LoeweFIC90_cholesterol_Constant,0.745563565,-0.0014446163567753694
37,LoeweFIC90_cholesterol_Constant,0.745563565,-0.0014277917498598774
38,LoeweFIC90_cholesterol_Constant,0.745563565,-0.005514155537890932
39,LoeweFIC90_cholesterol_Constant,0.745563565,-0.011348644604228703
40,LoeweFIC90_cholesterol_Constant,0.745563565,-0.002410920727329093
41,LoeweFIC90_cholesterol_Constant,0.745563565,0.00025968897564740255
42,LoeweFIC90_cholesterol_Constant,0.465402374,-0.0016343742911266784
43,LoeweFIC90_cholesterol_Constant,0.465402374,-0.0009460090859851653
44,LoeweFIC90_cholesterol_Constant,0.465402374,-0.004835280448694828
45,LoeweFIC90_cholesterol_Constant,0.465402374,-0.004102796404509722
46,LoeweFIC90_cholesterol_Constant,0.465402374,-0.010744732840809493
47,LoeweFIC90_cholesterol_Constant,0.465402374,-0.004433540505605511
48,LoeweFIC90_cholesterol_Constant,0.465402374,-0.0076504393460823045
49,LoeweFIC90_cholesterol_Constant,0.465402374,-0.011391020571995057
50,LoeweFIC90_cholesterol_Constant,0.465402374,-0.006531100079924413
51,LoeweFIC90_cholesterol_Constant,0.465402374,-0.0007178152115024015
52,LoeweFIC90_cholesterol_Constant,0.465402374,-0.0001749009030894829
53,LoeweFIC90_cholesterol_Constant,0.465402374,-0.0038385528987203627
54,LoeweFIC90_cholesterol_Constant,0.465402374,-0.005170283370017541
55,LoeweFIC90_cholesterol_Constant,0.465402374,-0.0008967688955682757
56,LoeweFIC90_cholesterol_Constant,0.465402374,-0.0077341397218618135
57,LoeweFIC90_cholesterol_Constant,0.465402374,-0.01197298259485139
58,LoeweFIC90_cholesterol_Constant,0.465402374,-0.006459229862355879
59,LoeweFIC90_cholesterol_Constant,0.465402374,-0.02297087603491427
