TP1_MeanHU,TP2_MeanHU,TP3_MeanHU,TP4_MeanHU,TP5_MeanHU,TP6_MeanHU,TP1_MeanSUV,TP2_MeanSUV,TP3_MeanSUV,TP4_MeanSUV,TP5_MeanSUV,TP6_MeanSUV,Compound,Lesion,AUC25_butyrate_Constant,AUC25_butyrate_Termil,AUC25_valerate_Constant,AUC25_valerate_Termil,AUC25_cholesterol_Constant,AUC25_cholesterol_Termil,AUC25_acidic_Constant,AUC25_acidic_Termil,AUC25_standard_ConstantTermil,AUC25_dormancy_Constant,AUC25_dormancy_Termil,GRinf_butyrate_Constant,GRinf_butyrate_Termil,GRinf_valerate_Constant,GRinf_valerate_Termil,GRinf_cholesterol_Constant,GRinf_cholesterol_Termil,GRinf_acidic_Constant,GRinf_acidic_Termil,GRinf_standard_ConstantTermil,GRinf_dormancy_Constant,GRinf_dormancy_Termil,LoeweFIC50_butyrate_Constant,LoeweFIC50_butyrate_Termil,LoeweFIC50_valerate_Constant,LoeweFIC50_valerate_Termil,LoeweFIC50_cholesterol_Constant,LoeweFIC50_cholesterol_Termil,LoeweFIC50_acidic_Constant,LoeweFIC50_acidic_Termil,LoeweFIC50_standard_ConstantTermil,LoeweFIC50_dormancy_Constant,LoeweFIC50_dormancy_Termil,LoeweFIC90_butyrate_Constant,LoeweFIC90_butyrate_Termil,LoeweFIC90_valerate_Constant,LoeweFIC90_valerate_Termil,LoeweFIC90_cholesterol_Constant,LoeweFIC90_cholesterol_Termil,LoeweFIC90_acidic_Constant,LoeweFIC90_acidic_Termil,LoeweFIC90_standard_ConstantTermil,LoeweFIC90_dormancy_Constant,LoeweFIC90_dormancy_Termil,casAUC25_butyrateSimplePK_Constant,casAUC25_butyrateSimplePK_Termil,casAUC25_cholesterolSimplePK_Constant,casAUC25_cholesterolSimplePK_Termil,casAUC25_dormancySimplePK_Constant,casAUC25_dormancySimplePK_Termil,casGRinf_butyrateSimplePK_Constant,casGRinf_butyrateSimplePK_Termil,casGRinf_cholesterolSimplePK_Constant,casGRinf_cholesterolSimplePK_Termil,casGRinf_dormancySimplePK_Constant,casGRinf_dormancySimplePK_Termil,cellAUC25_butyrateSimplePK_Constant,cellAUC25_butyrateSimplePK_Termil,cellAUC25_cholesterolSimplePK_Constant,cellAUC25_cholesterolSimplePK_Termil,cellAUC25_dormancySimplePK_Constant,cellAUC25_dormancySimplePK_Termil,cellGRinf_butyrateSimplePK_Constant,cellGRinf_butyrateSimplePK_Termil,cellGRinf_cholesterolSimplePK_Constant,cellGRinf_cholesterolSimplePK_Termil,cellGRinf_dormancySimplePK_Constant,cellGRinf_dormancySimplePK_Termil,AcidicNequip_Einf,AcidicNequip_AUC50,AcidicNequip_FBC50,AcidicNequip_FBC90,NeutralHequip_Einf,NeutralHequip_AUC50,NeutralHequip_FBC50,NeutralHequip_FBC90,NeutralNequip_Einf,NeutralNequip_AUC50,NeutralNequip_FBC50,NeutralNequip_FBC90,AcidicNcasPK_Einf,AcidicNcasPK_AUC50,AcidicNcasPK_FBC50,AcidicNcasPK_FBC90,NeutralHcasPK_Einf,NeutralHcasPK_AUC50,NeutralHcasPK_FBC50,NeutralHcasPK_FBC90,NeutralNcasPK_Einf,NeutralNcasPK_AUC50,NeutralNcasPK_FBC50,NeutralNcasPK_FBC90,AcidicNcellPK_Einf,AcidicNcellPK_AUC50,AcidicNcellPK_FBC50,AcidicNcellPK_FBC90,NeutralHcellPK_Einf,NeutralHcellPK_AUC50,NeutralHcellPK_FBC50,NeutralHcellPK_FBC90,NeutralNcellPK_Einf,NeutralNcellPK_AUC50,NeutralNcellPK_FBC50,NeutralNcellPK_FBC90
-258.64,-166.46,-97.93,-186.17,-234.79,-277.88,1.02,2.3,2.76,0.99,0.6,0.52,BDQ+LIN,12,0.047103193,0.046819394,0.093142547,0.057815086,0.110734367,0.118155867,0.10343594,0.095277661,0.0706432,0.044370962,0.026550318,-0.012032825,-0.011972153,-0.024144959,-0.030614166,-0.999999997,-0.886909373,-0.485343292,-0.291648649,0.071249953,0.005339908,0.527468367,0.690060489,0.83166491,0.162871207,0.408500362,0.392806727,-0.30288019,0.42014505,0.392008204,0.211909261,0.439176172,0.199895726,0.505437244,0.978963754,0.739791145,0.572034541,0.745563565,0.731729563,,0.561233029,,0.133829662,-0.583627402,0.086047973,0.052984104,0.092311049,0.082699024,0.115102616,0.036504946,-0.158353823,-0.15608316,-1.0,-1.0,0.041564462,0.152200142,0.069831162,0.05183733,0.026137739,0.026292718,0.096816884,0.066050909,-0.164629778,-0.147966773,-1.0,-0.999999958,0.038360952,-0.007325865,0.974384721,0.081479339,1.682491697,0.31049405,0.95959375,0.068938181,-0.11488982,-0.365937087,0.999834078,0.205298012,-1.075123185,-1.148931945,0.986456831,0.216435814,-1.486796902,-0.709365233,0.999993363,0.091271232,-0.321997225,-2.0,0.997415634,0.062916753,0.805526351,0.275760713,0.984947331,0.092172363,-1.785686274,-1.975519543,0.996105249,0.073672394,-0.616302794,-2.0,0.999959495,0.186365876,-0.358076227,-0.2598661
-350.73,-183.65,-90.02,-219.69,-281.46,-312.91,1.04,2.41,3.42,1.02,0.57,0.6,BDQ+LIN,14,0.047103193,0.046819394,0.093142547,0.057815086,0.110734367,0.118155867,0.10343594,0.095277661,0.0706432,0.044370962,0.026550318,-0.012032825,-0.011972153,-0.024144959,-0.030614166,-0.999999997,-0.886909373,-0.485343292,-0.291648649,0.071249953,0.005339908,0.527468367,0.690060489,0.83166491,0.162871207,0.408500362,0.392806727,-0.30288019,0.42014505,0.392008204,0.211909261,0.439176172,0.199895726,0.505437244,0.978963754,0.739791145,0.572034541,0.745563565,0.731729563,,0.561233029,,0.133829662,-0.583627402,0.086047973,0.052984104,0.092311049,0.082699024,0.115102616,0.036504946,-0.158353823,-0.15608316,-1.0,-1.0,0.041564462,0.152200142,0.069831162,0.05183733,0.026137739,0.026292718,0.096816884,0.066050909,-0.164629778,-0.147966773,-1.0,-0.999999958,0.038360952,-0.007325865,0.974384721,0.081479339,1.682491697,0.31049405,0.95959375,0.068938181,-0.11488982,-0.365937087,0.999834078,0.205298012,-1.075123185,-1.148931945,0.986456831,0.216435814,-1.486796902,-0.709365233,0.999993363,0.091271232,-0.321997225,-2.0,0.997415634,0.062916753,0.805526351,0.275760713,0.984947331,0.092172363,-1.785686274,-1.975519543,0.996105249,0.073672394,-0.616302794,-2.0,0.999959495,0.186365876,-0.358076227,-0.2598661
-220.49,-115.05,-84.18,-78.4,-98.87,-136.62,1.38,3.08,0.29,2.13,1.74,1.48,BDQ+LIN,14,0.047103193,0.046819394,0.093142547,0.057815086,0.110734367,0.118155867,0.10343594,0.095277661,0.0706432,0.044370962,0.026550318,-0.012032825,-0.011972153,-0.024144959,-0.030614166,-0.999999997,-0.886909373,-0.485343292,-0.291648649,0.071249953,0.005339908,0.527468367,0.690060489,0.83166491,0.162871207,0.408500362,0.392806727,-0.30288019,0.42014505,0.392008204,0.211909261,0.439176172,0.199895726,0.505437244,0.978963754,0.739791145,0.572034541,0.745563565,0.731729563,,0.561233029,,0.133829662,-0.583627402,0.086047973,0.052984104,0.092311049,0.082699024,0.115102616,0.036504946,-0.158353823,-0.15608316,-1.0,-1.0,0.041564462,0.152200142,0.069831162,0.05183733,0.026137739,0.026292718,0.096816884,0.066050909,-0.164629778,-0.147966773,-1.0,-0.999999958,0.038360952,-0.007325865,0.974384721,0.081479339,1.682491697,0.31049405,0.95959375,0.068938181,-0.11488982,-0.365937087,0.999834078,0.205298012,-1.075123185,-1.148931945,0.986456831,0.216435814,-1.486796902,-0.709365233,0.999993363,0.091271232,-0.321997225,-2.0,0.997415634,0.062916753,0.805526351,0.275760713,0.984947331,0.092172363,-1.785686274,-1.975519543,0.996105249,0.073672394,-0.616302794,-2.0,0.999959495,0.186365876,-0.358076227,-0.2598661
-237.16,-117.18,-134.79,-236.79,-241.05,-282.62,0.76,3.11,1.66,1.17,0.56,0.56,BDQ+LIN,14,0.047103193,0.046819394,0.093142547,0.057815086,0.110734367,0.118155867,0.10343594,0.095277661,0.0706432,0.044370962,0.026550318,-0.012032825,-0.011972153,-0.024144959,-0.030614166,-0.999999997,-0.886909373,-0.485343292,-0.291648649,0.071249953,0.005339908,0.527468367,0.690060489,0.83166491,0.162871207,0.408500362,0.392806727,-0.30288019,0.42014505,0.392008204,0.211909261,0.439176172,0.199895726,0.505437244,0.978963754,0.739791145,0.572034541,0.745563565,0.731729563,,0.561233029,,0.133829662,-0.583627402,0.086047973,0.052984104,0.092311049,0.082699024,0.115102616,0.036504946,-0.158353823,-0.15608316,-1.0,-1.0,0.041564462,0.152200142,0.069831162,0.05183733,0.026137739,0.026292718,0.096816884,0.066050909,-0.164629778,-0.147966773,-1.0,-0.999999958,0.038360952,-0.007325865,0.974384721,0.081479339,1.682491697,0.31049405,0.95959375,0.068938181,-0.11488982,-0.365937087,0.999834078,0.205298012,-1.075123185,-1.148931945,0.986456831,0.216435814,-1.486796902,-0.709365233,0.999993363,0.091271232,-0.321997225,-2.0,0.997415634,0.062916753,0.805526351,0.275760713,0.984947331,0.092172363,-1.785686274,-1.975519543,0.996105249,0.073672394,-0.616302794,-2.0,0.999959495,0.186365876,-0.358076227,-0.2598661
-222.22,-15.64,-63.22,-117.42,-144.22,-145.51,2.43,2.83,3.51,2.27,0.79,1.98,BDQ+LIN,14,0.047103193,0.046819394,0.093142547,0.057815086,0.110734367,0.118155867,0.10343594,0.095277661,0.0706432,0.044370962,0.026550318,-0.012032825,-0.011972153,-0.024144959,-0.030614166,-0.999999997,-0.886909373,-0.485343292,-0.291648649,0.071249953,0.005339908,0.527468367,0.690060489,0.83166491,0.162871207,0.408500362,0.392806727,-0.30288019,0.42014505,0.392008204,0.211909261,0.439176172,0.199895726,0.505437244,0.978963754,0.739791145,0.572034541,0.745563565,0.731729563,,0.561233029,,0.133829662,-0.583627402,0.086047973,0.052984104,0.092311049,0.082699024,0.115102616,0.036504946,-0.158353823,-0.15608316,-1.0,-1.0,0.041564462,0.152200142,0.069831162,0.05183733,0.026137739,0.026292718,0.096816884,0.066050909,-0.164629778,-0.147966773,-1.0,-0.999999958,0.038360952,-0.007325865,0.974384721,0.081479339,1.682491697,0.31049405,0.95959375,0.068938181,-0.11488982,-0.365937087,0.999834078,0.205298012,-1.075123185,-1.148931945,0.986456831,0.216435814,-1.486796902,-0.709365233,0.999993363,0.091271232,-0.321997225,-2.0,0.997415634,0.062916753,0.805526351,0.275760713,0.984947331,0.092172363,-1.785686274,-1.975519543,0.996105249,0.073672394,-0.616302794,-2.0,0.999959495,0.186365876,-0.358076227,-0.2598661
-246.48,-222.22,-180.57,-245.76,-273.23,-239.07,1.29,2.31,2.53,0.97,0.72,0.81,BDQ+LIN,15,0.047103193,0.046819394,0.093142547,0.057815086,0.110734367,0.118155867,0.10343594,0.095277661,0.0706432,0.044370962,0.026550318,-0.012032825,-0.011972153,-0.024144959,-0.030614166,-0.999999997,-0.886909373,-0.485343292,-0.291648649,0.071249953,0.005339908,0.527468367,0.690060489,0.83166491,0.162871207,0.408500362,0.392806727,-0.30288019,0.42014505,0.392008204,0.211909261,0.439176172,0.199895726,0.505437244,0.978963754,0.739791145,0.572034541,0.745563565,0.731729563,,0.561233029,,0.133829662,-0.583627402,0.086047973,0.052984104,0.092311049,0.082699024,0.115102616,0.036504946,-0.158353823,-0.15608316,-1.0,-1.0,0.041564462,0.152200142,0.069831162,0.05183733,0.026137739,0.026292718,0.096816884,0.066050909,-0.164629778,-0.147966773,-1.0,-0.999999958,0.038360952,-0.007325865,0.974384721,0.081479339,1.682491697,0.31049405,0.95959375,0.068938181,-0.11488982,-0.365937087,0.999834078,0.205298012,-1.075123185,-1.148931945,0.986456831,0.216435814,-1.486796902,-0.709365233,0.999993363,0.091271232,-0.321997225,-2.0,0.997415634,0.062916753,0.805526351,0.275760713,0.984947331,0.092172363,-1.785686274,-1.975519543,0.996105249,0.073672394,-0.616302794,-2.0,0.999959495,0.186365876,-0.358076227,-0.2598661
-247.88,-121.94,-79.84,-103.9,-148.44,-219.0,1.64,2.43,3.08,2.32,0.76,1.69,BDQ+LIN,19,0.047103193,0.046819394,0.093142547,0.057815086,0.110734367,0.118155867,0.10343594,0.095277661,0.0706432,0.044370962,0.026550318,-0.012032825,-0.011972153,-0.024144959,-0.030614166,-0.999999997,-0.886909373,-0.485343292,-0.291648649,0.071249953,0.005339908,0.527468367,0.690060489,0.83166491,0.162871207,0.408500362,0.392806727,-0.30288019,0.42014505,0.392008204,0.211909261,0.439176172,0.199895726,0.505437244,0.978963754,0.739791145,0.572034541,0.745563565,0.731729563,,0.561233029,,0.133829662,-0.583627402,0.086047973,0.052984104,0.092311049,0.082699024,0.115102616,0.036504946,-0.158353823,-0.15608316,-1.0,-1.0,0.041564462,0.152200142,0.069831162,0.05183733,0.026137739,0.026292718,0.096816884,0.066050909,-0.164629778,-0.147966773,-1.0,-0.999999958,0.038360952,-0.007325865,0.974384721,0.081479339,1.682491697,0.31049405,0.95959375,0.068938181,-0.11488982,-0.365937087,0.999834078,0.205298012,-1.075123185,-1.148931945,0.986456831,0.216435814,-1.486796902,-0.709365233,0.999993363,0.091271232,-0.321997225,-2.0,0.997415634,0.062916753,0.805526351,0.275760713,0.984947331,0.092172363,-1.785686274,-1.975519543,0.996105249,0.073672394,-0.616302794,-2.0,0.999959495,0.186365876,-0.358076227,-0.2598661
-267.65,-119.05,-133.55,-210.77,-215.71,-239.25,1.14,3.0,0.22,1.52,1.2,1.35,BDQ+LIN,25,0.047103193,0.046819394,0.093142547,0.057815086,0.110734367,0.118155867,0.10343594,0.095277661,0.0706432,0.044370962,0.026550318,-0.012032825,-0.011972153,-0.024144959,-0.030614166,-0.999999997,-0.886909373,-0.485343292,-0.291648649,0.071249953,0.005339908,0.527468367,0.690060489,0.83166491,0.162871207,0.408500362,0.392806727,-0.30288019,0.42014505,0.392008204,0.211909261,0.439176172,0.199895726,0.505437244,0.978963754,0.739791145,0.572034541,0.745563565,0.731729563,,0.561233029,,0.133829662,-0.583627402,0.086047973,0.052984104,0.092311049,0.082699024,0.115102616,0.036504946,-0.158353823,-0.15608316,-1.0,-1.0,0.041564462,0.152200142,0.069831162,0.05183733,0.026137739,0.026292718,0.096816884,0.066050909,-0.164629778,-0.147966773,-1.0,-0.999999958,0.038360952,-0.007325865,0.974384721,0.081479339,1.682491697,0.31049405,0.95959375,0.068938181,-0.11488982,-0.365937087,0.999834078,0.205298012,-1.075123185,-1.148931945,0.986456831,0.216435814,-1.486796902,-0.709365233,0.999993363,0.091271232,-0.321997225,-2.0,0.997415634,0.062916753,0.805526351,0.275760713,0.984947331,0.092172363,-1.785686274,-1.975519543,0.996105249,0.073672394,-0.616302794,-2.0,0.999959495,0.186365876,-0.358076227,-0.2598661
-258.39,-146.08,-168.32,-15.7,-257.25,-283.62,1.3,2.32,1.94,0.9,0.52,0.82,BDQ+LIN+PRE,1,0.110057295,0.088107746,0.10653939,0.089646264,0.089024269,0.113358554,,,0.07999141,0.028929761,0.02676493,-0.246494513,-0.118624284,-0.241681164,-0.18078767,-0.9353326,-0.999999999,,,-0.506768966,0.002863023,0.073437712,0.683404576,0.502353273,0.524485242,0.422322707,-0.138255788,-0.016699692,,,0.668260247,-0.007426785,0.04598328,0.793982984,0.758090873,0.491652843,0.182875912,0.465402374,0.618390256,,,,0.030768269,-0.529957199,0.09231135,0.070469748,0.026417943,0.037450106,0.094988497,0.028587469,-0.139277607,-0.113851443,-0.82572629,-0.833154159,-0.006558017,-0.008578063,0.093581302,0.062815459,0.069187299,0.030166452,0.085843456,0.028008481,-0.162480506,-0.143608605,-0.95813586,-0.883729107,0.093236549,0.010340859,0.993563445,0.116045474,-0.506903297,-0.771273666,0.993327111,0.129919853,-2.160045312,-1.666674801,0.999999986,0.061970313,-0.825671421,-0.285530607,0.998105978,0.092784499,-0.501668363,-0.120796107,0.995822853,0.06219078,-1.147121291,-1.569462785,1.0,0.062161826,1.036368824,1.22090891,0.999999977,0.19401784,-1.965363911,-1.283977351,0.996167203,0.153023642,-2.293685799,-1.891764807,0.999295256,0.076908032,-1.024720589,-0.993838306
-217.16,-102.44,-130.01,-120.17,-172.47,-194.83,2.06,2.94,1.6,1.04,0.84,0.97,BDQ+LIN+PRE,1,0.110057295,0.088107746,0.10653939,0.089646264,0.089024269,0.113358554,,,0.07999141,0.028929761,0.02676493,-0.246494513,-0.118624284,-0.241681164,-0.18078767,-0.9353326,-0.999999999,,,-0.506768966,0.002863023,0.073437712,0.683404576,0.502353273,0.524485242,0.422322707,-0.138255788,-0.016699692,,,0.668260247,-0.007426785,0.04598328,0.793982984,0.758090873,0.491652843,0.182875912,0.465402374,0.618390256,,,,0.030768269,-0.529957199,0.09231135,0.070469748,0.026417943,0.037450106,0.094988497,0.028587469,-0.139277607,-0.113851443,-0.82572629,-0.833154159,-0.006558017,-0.008578063,0.093581302,0.062815459,0.069187299,0.030166452,0.085843456,0.028008481,-0.162480506,-0.143608605,-0.95813586,-0.883729107,0.093236549,0.010340859,0.993563445,0.116045474,-0.506903297,-0.771273666,0.993327111,0.129919853,-2.160045312,-1.666674801,0.999999986,0.061970313,-0.825671421,-0.285530607,0.998105978,0.092784499,-0.501668363,-0.120796107,0.995822853,0.06219078,-1.147121291,-1.569462785,1.0,0.062161826,1.036368824,1.22090891,0.999999977,0.19401784,-1.965363911,-1.283977351,0.996167203,0.153023642,-2.293685799,-1.891764807,0.999295256,0.076908032,-1.024720589,-0.993838306
-115.15,-61.44,-73.19,-148.89,-107.73,-130.89,2.21,1.3,2.5,2.82,0.99,1.3,BDQ+LIN+PRE,2,0.110057295,0.088107746,0.10653939,0.089646264,0.089024269,0.113358554,,,0.07999141,0.028929761,0.02676493,-0.246494513,-0.118624284,-0.241681164,-0.18078767,-0.9353326,-0.999999999,,,-0.506768966,0.002863023,0.073437712,0.683404576,0.502353273,0.524485242,0.422322707,-0.138255788,-0.016699692,,,0.668260247,-0.007426785,0.04598328,0.793982984,0.758090873,0.491652843,0.182875912,0.465402374,0.618390256,,,,0.030768269,-0.529957199,0.09231135,0.070469748,0.026417943,0.037450106,0.094988497,0.028587469,-0.139277607,-0.113851443,-0.82572629,-0.833154159,-0.006558017,-0.008578063,0.093581302,0.062815459,0.069187299,0.030166452,0.085843456,0.028008481,-0.162480506,-0.143608605,-0.95813586,-0.883729107,0.093236549,0.010340859,0.993563445,0.116045474,-0.506903297,-0.771273666,0.993327111,0.129919853,-2.160045312,-1.666674801,0.999999986,0.061970313,-0.825671421,-0.285530607,0.998105978,0.092784499,-0.501668363,-0.120796107,0.995822853,0.06219078,-1.147121291,-1.569462785,1.0,0.062161826,1.036368824,1.22090891,0.999999977,0.19401784,-1.965363911,-1.283977351,0.996167203,0.153023642,-2.293685799,-1.891764807,0.999295256,0.076908032,-1.024720589,-0.993838306
-264.78,-156.74,-166.68,-185.85,-169.33,-209.21,1.34,3.39,3.38,1.72,2.36,2.14,BDQ+LIN+PRE,3,0.110057295,0.088107746,0.10653939,0.089646264,0.089024269,0.113358554,,,0.07999141,0.028929761,0.02676493,-0.246494513,-0.118624284,-0.241681164,-0.18078767,-0.9353326,-0.999999999,,,-0.506768966,0.002863023,0.073437712,0.683404576,0.502353273,0.524485242,0.422322707,-0.138255788,-0.016699692,,,0.668260247,-0.007426785,0.04598328,0.793982984,0.758090873,0.491652843,0.182875912,0.465402374,0.618390256,,,,0.030768269,-0.529957199,0.09231135,0.070469748,0.026417943,0.037450106,0.094988497,0.028587469,-0.139277607,-0.113851443,-0.82572629,-0.833154159,-0.006558017,-0.008578063,0.093581302,0.062815459,0.069187299,0.030166452,0.085843456,0.028008481,-0.162480506,-0.143608605,-0.95813586,-0.883729107,0.093236549,0.010340859,0.993563445,0.116045474,-0.506903297,-0.771273666,0.993327111,0.129919853,-2.160045312,-1.666674801,0.999999986,0.061970313,-0.825671421,-0.285530607,0.998105978,0.092784499,-0.501668363,-0.120796107,0.995822853,0.06219078,-1.147121291,-1.569462785,1.0,0.062161826,1.036368824,1.22090891,0.999999977,0.19401784,-1.965363911,-1.283977351,0.996167203,0.153023642,-2.293685799,-1.891764807,0.999295256,0.076908032,-1.024720589,-0.993838306
-305.61,-86.07,-252.65,-237.26,-289.22,-371.65,1.37,2.37,1.21,2.05,1.65,1.38,BDQ+LIN+PRE,4,0.110057295,0.088107746,0.10653939,0.089646264,0.089024269,0.113358554,,,0.07999141,0.028929761,0.02676493,-0.246494513,-0.118624284,-0.241681164,-0.18078767,-0.9353326,-0.999999999,,,-0.506768966,0.002863023,0.073437712,0.683404576,0.502353273,0.524485242,0.422322707,-0.138255788,-0.016699692,,,0.668260247,-0.007426785,0.04598328,0.793982984,0.758090873,0.491652843,0.182875912,0.465402374,0.618390256,,,,0.030768269,-0.529957199,0.09231135,0.070469748,0.026417943,0.037450106,0.094988497,0.028587469,-0.139277607,-0.113851443,-0.82572629,-0.833154159,-0.006558017,-0.008578063,0.093581302,0.062815459,0.069187299,0.030166452,0.085843456,0.028008481,-0.162480506,-0.143608605,-0.95813586,-0.883729107,0.093236549,0.010340859,0.993563445,0.116045474,-0.506903297,-0.771273666,0.993327111,0.129919853,-2.160045312,-1.666674801,0.999999986,0.061970313,-0.825671421,-0.285530607,0.998105978,0.092784499,-0.501668363,-0.120796107,0.995822853,0.06219078,-1.147121291,-1.569462785,1.0,0.062161826,1.036368824,1.22090891,0.999999977,0.19401784,-1.965363911,-1.283977351,0.996167203,0.153023642,-2.293685799,-1.891764807,0.999295256,0.076908032,-1.024720589,-0.993838306
-198.19,-132.69,-172.7,-287.34,-225.84,-339.31,2.79,2.38,1.58,0.89,0.82,0.98,BDQ+LIN+PRE,5,0.110057295,0.088107746,0.10653939,0.089646264,0.089024269,0.113358554,,,0.07999141,0.028929761,0.02676493,-0.246494513,-0.118624284,-0.241681164,-0.18078767,-0.9353326,-0.999999999,,,-0.506768966,0.002863023,0.073437712,0.683404576,0.502353273,0.524485242,0.422322707,-0.138255788,-0.016699692,,,0.668260247,-0.007426785,0.04598328,0.793982984,0.758090873,0.491652843,0.182875912,0.465402374,0.618390256,,,,0.030768269,-0.529957199,0.09231135,0.070469748,0.026417943,0.037450106,0.094988497,0.028587469,-0.139277607,-0.113851443,-0.82572629,-0.833154159,-0.006558017,-0.008578063,0.093581302,0.062815459,0.069187299,0.030166452,0.085843456,0.028008481,-0.162480506,-0.143608605,-0.95813586,-0.883729107,0.093236549,0.010340859,0.993563445,0.116045474,-0.506903297,-0.771273666,0.993327111,0.129919853,-2.160045312,-1.666674801,0.999999986,0.061970313,-0.825671421,-0.285530607,0.998105978,0.092784499,-0.501668363,-0.120796107,0.995822853,0.06219078,-1.147121291,-1.569462785,1.0,0.062161826,1.036368824,1.22090891,0.999999977,0.19401784,-1.965363911,-1.283977351,0.996167203,0.153023642,-2.293685799,-1.891764807,0.999295256,0.076908032,-1.024720589,-0.993838306
-235.59,-206.53,-181.39,-285.74,-302.89,-325.78,1.78,1.05,2.34,1.25,0.86,0.54,BDQ+LIN+PRE,5,0.110057295,0.088107746,0.10653939,0.089646264,0.089024269,0.113358554,,,0.07999141,0.028929761,0.02676493,-0.246494513,-0.118624284,-0.241681164,-0.18078767,-0.9353326,-0.999999999,,,-0.506768966,0.002863023,0.073437712,0.683404576,0.502353273,0.524485242,0.422322707,-0.138255788,-0.016699692,,,0.668260247,-0.007426785,0.04598328,0.793982984,0.758090873,0.491652843,0.182875912,0.465402374,0.618390256,,,,0.030768269,-0.529957199,0.09231135,0.070469748,0.026417943,0.037450106,0.094988497,0.028587469,-0.139277607,-0.113851443,-0.82572629,-0.833154159,-0.006558017,-0.008578063,0.093581302,0.062815459,0.069187299,0.030166452,0.085843456,0.028008481,-0.162480506,-0.143608605,-0.95813586,-0.883729107,0.093236549,0.010340859,0.993563445,0.116045474,-0.506903297,-0.771273666,0.993327111,0.129919853,-2.160045312,-1.666674801,0.999999986,0.061970313,-0.825671421,-0.285530607,0.998105978,0.092784499,-0.501668363,-0.120796107,0.995822853,0.06219078,-1.147121291,-1.569462785,1.0,0.062161826,1.036368824,1.22090891,0.999999977,0.19401784,-1.965363911,-1.283977351,0.996167203,0.153023642,-2.293685799,-1.891764807,0.999295256,0.076908032,-1.024720589,-0.993838306
-259.89,-197.65,-198.39,-301.82,-282.53,-322.16,1.54,0.93,2.04,0.97,0.63,0.41,BDQ+LIN+PRE,6,0.110057295,0.088107746,0.10653939,0.089646264,0.089024269,0.113358554,,,0.07999141,0.028929761,0.02676493,-0.246494513,-0.118624284,-0.241681164,-0.18078767,-0.9353326,-0.999999999,,,-0.506768966,0.002863023,0.073437712,0.683404576,0.502353273,0.524485242,0.422322707,-0.138255788,-0.016699692,,,0.668260247,-0.007426785,0.04598328,0.793982984,0.758090873,0.491652843,0.182875912,0.465402374,0.618390256,,,,0.030768269,-0.529957199,0.09231135,0.070469748,0.026417943,0.037450106,0.094988497,0.028587469,-0.139277607,-0.113851443,-0.82572629,-0.833154159,-0.006558017,-0.008578063,0.093581302,0.062815459,0.069187299,0.030166452,0.085843456,0.028008481,-0.162480506,-0.143608605,-0.95813586,-0.883729107,0.093236549,0.010340859,0.993563445,0.116045474,-0.506903297,-0.771273666,0.993327111,0.129919853,-2.160045312,-1.666674801,0.999999986,0.061970313,-0.825671421,-0.285530607,0.998105978,0.092784499,-0.501668363,-0.120796107,0.995822853,0.06219078,-1.147121291,-1.569462785,1.0,0.062161826,1.036368824,1.22090891,0.999999977,0.19401784,-1.965363911,-1.283977351,0.996167203,0.153023642,-2.293685799,-1.891764807,0.999295256,0.076908032,-1.024720589,-0.993838306
-74.36,-15.95,-59.96,-6.86,-133.72,-129.99,2.59,1.83,4.35,3.47,2.26,3.35,BDQ+LIN+PRE,7,0.110057295,0.088107746,0.10653939,0.089646264,0.089024269,0.113358554,,,0.07999141,0.028929761,0.02676493,-0.246494513,-0.118624284,-0.241681164,-0.18078767,-0.9353326,-0.999999999,,,-0.506768966,0.002863023,0.073437712,0.683404576,0.502353273,0.524485242,0.422322707,-0.138255788,-0.016699692,,,0.668260247,-0.007426785,0.04598328,0.793982984,0.758090873,0.491652843,0.182875912,0.465402374,0.618390256,,,,0.030768269,-0.529957199,0.09231135,0.070469748,0.026417943,0.037450106,0.094988497,0.028587469,-0.139277607,-0.113851443,-0.82572629,-0.833154159,-0.006558017,-0.008578063,0.093581302,0.062815459,0.069187299,0.030166452,0.085843456,0.028008481,-0.162480506,-0.143608605,-0.95813586,-0.883729107,0.093236549,0.010340859,0.993563445,0.116045474,-0.506903297,-0.771273666,0.993327111,0.129919853,-2.160045312,-1.666674801,0.999999986,0.061970313,-0.825671421,-0.285530607,0.998105978,0.092784499,-0.501668363,-0.120796107,0.995822853,0.06219078,-1.147121291,-1.569462785,1.0,0.062161826,1.036368824,1.22090891,0.999999977,0.19401784,-1.965363911,-1.283977351,0.996167203,0.153023642,-2.293685799,-1.891764807,0.999295256,0.076908032,-1.024720589,-0.993838306
